symbol,side,signal_time,entry_time,exit_time,signal_i,entry_i,exit_i,entry_price,exit_price,stop_loss,take_profit,exit_reason,gross_return_pct,net_return_pct,bars_held
1000X,long,2024-11-14 15:30:00+00:00,2024-11-14 15:35:00+00:00,2024-11-14 15:40:00+00:00,216,217,218,0.30654,0.2961219192687845,0.2961219192687845,0.32704616146243093,stop,-3.3986040096612102,-3.4786040096612103,2
1000X,short,2024-11-14 15:50:00+00:00,2024-11-14 15:55:00+00:00,2024-11-14 17:00:00+00:00,220,221,234,0.29183,0.3011299873428844,0.3011299873428844,0.2747000253142313,stop,-3.088363077003975,-3.168363077003975,14
1000X,long,2024-11-14 17:30:00+00:00,2024-11-14 17:35:00+00:00,2024-11-14 19:40:00+00:00,240,241,266,0.3181,0.29048956953971067,0.29048956953971067,0.3732908609205786,stop,-8.67979580644116,-8.75979580644116,26
1000X,short,2024-11-17 16:10:00+00:00,2024-11-17 16:15:00+00:00,2024-11-17 16:45:00+00:00,1088,1089,1095,0.23872,0.2421688722313978,0.2421688722313978,0.23170225553720442,stop,-1.424160008517661,-1.504160008517661,7
1000X,short,2024-11-17 17:00:00+00:00,2024-11-17 17:05:00+00:00,2024-11-17 17:05:00+00:00,1098,1099,1099,0.23895,0.24299179239631027,0.24299179239631027,0.23095641520737945,stop,-1.6633452333724374,-1.7433452333724373,1
1000X,short,2024-11-17 20:10:00+00:00,2024-11-17 20:15:00+00:00,2024-11-17 21:50:00+00:00,1136,1137,1156,0.23873,0.24187960067582936,0.24187960067582936,0.23273079864834123,stop,-1.302135718361186,-1.382135718361186,20
1000X,long,2024-11-19 17:00:00+00:00,2024-11-19 17:05:00+00:00,2024-11-19 17:15:00+00:00,1674,1675,1677,0.24645,0.24209468494728387,0.24209468494728387,0.2550106301054323,stop,-1.7672205529381757,-1.8472205529381756,3
1000X,long,2024-11-19 17:45:00+00:00,2024-11-19 17:50:00+00:00,2024-11-19 18:25:00+00:00,1683,1684,1691,0.24592,0.24193773729505214,0.24193773729505214,0.25382452540989575,stop,-1.6193325898454236,-1.6993325898454235,8
1000X,short,2024-11-20 15:35:00+00:00,2024-11-20 15:40:00+00:00,2024-11-20 17:00:00+00:00,1945,1946,1962,0.22782,0.23035442947059545,0.23035442947059545,0.2226911410588091,stop,-1.1002304042601385,-1.1802304042601386,17
1000X,short,2024-11-20 18:00:00+00:00,2024-11-20 18:05:00+00:00,2024-11-20 19:55:00+00:00,1974,1975,1997,0.22853,0.22419555357693832,0.23068222321153084,0.22419555357693832,take_profit,1.9333329113390363,1.8533329113390364,23
1000X,short,2024-11-21 15:30:00+00:00,2024-11-21 15:35:00+00:00,2024-11-21 18:05:00+00:00,2232,2233,2263,0.19864,0.20451650989209014,0.20451650989209014,0.1869169802158197,stop,-2.873366993789783,-2.9533669937897833,31
