,Unnamed: 0,date,open,high,low,close,volume
0,0,2025-11-18 22:35:00,0.08171,0.0821,0.08101,0.08141,3430482
1,1,2025-11-18 22:40:00,0.08142,0.08208,0.08142,0.08145,3305756
2,2,2025-11-18 22:45:00,0.08146,0.0817,0.08093,0.08109,1917401
3,3,2025-11-18 22:50:00,0.0811,0.08197,0.08103,0.08179,1346095
4,4,2025-11-18 22:55:00,0.08178,0.0818,0.08139,0.08172,1055945
5,5,2025-11-18 23:00:00,0.08173,0.08246,0.08144,0.08243,4891150
6,6,2025-11-18 23:05:00,0.08243,0.08314,0.08227,0.08308,6738396
7,7,2025-11-18 23:10:00,0.08308,0.08377,0.08294,0.08331,6158021
8,8,2025-11-18 23:15:00,0.0833,0.08335,0.08174,0.0826,8851081
9,9,2025-11-18 23:20:00,0.0826,0.08265,0.0822,0.08226,2420725
10,10,2025-11-18 23:25:00,0.08226,0.08248,0.08195,0.08197,3252512
11,11,2025-11-18 23:30:00,0.08196,0.08238,0.08117,0.08184,6959660
12,12,2025-11-18 23:35:00,0.08183,0.082,0.08161,0.08173,3143580
13,13,2025-11-18 23:40:00,0.08173,0.08316,0.08168,0.08234,6623570
14,14,2025-11-18 23:45:00,0.08235,0.08314,0.08232,0.08234,3719390
15,15,2025-11-18 23:50:00,0.08233,0.08293,0.08219,0.08219,4010267
16,16,2025-11-18 23:55:00,0.08222,0.08302,0.08218,0.08289,4078638
17,17,2025-11-19 00:00:00,0.08288,0.08326,0.08257,0.08284,3496663
18,18,2025-11-19 00:05:00,0.08284,0.08398,0.08283,0.08369,3938857
19,19,2025-11-19 00:10:00,0.0837,0.08482,0.0837,0.08439,4257016
20,20,2025-11-19 00:15:00,0.08439,0.08469,0.08383,0.08419,3085946
21,21,2025-11-19 00:20:00,0.08418,0.08557,0.08417,0.0854,7299368
22,22,2025-11-19 00:25:00,0.0854,0.08646,0.08529,0.08603,6478474
23,23,2025-11-19 00:30:00,0.08605,0.08624,0.08502,0.08534,4882021
24,24,2025-11-19 00:35:00,0.08533,0.08554,0.08516,0.08539,2067176
25,25,2025-11-19 00:40:00,0.0854,0.08616,0.08504,0.08602,3205634
26,26,2025-11-19 00:45:00,0.08602,0.0866,0.0856,0.08587,3196840
27,27,2025-11-19 00:50:00,0.08586,0.08602,0.08512,0.08601,5246911
28,28,2025-11-19 00:55:00,0.08602,0.08603,0.08564,0.08582,1720284
29,29,2025-11-19 01:00:00,0.08583,0.08697,0.08564,0.08582,5283440
30,30,2025-11-19 01:05:00,0.08582,0.08601,0.0856,0.08585,2562509
31,31,2025-11-19 01:10:00,0.08585,0.08625,0.08518,0.08623,3420188
32,32,2025-11-19 01:15:00,0.08624,0.08658,0.08606,0.08642,1844047
33,33,2025-11-19 01:20:00,0.08641,0.08663,0.08618,0.08623,2087289
34,34,2025-11-19 01:25:00,0.08624,0.08736,0.08615,0.0872,2977087
35,35,2025-11-19 01:30:00,0.0872,0.088,0.08674,0.08688,4774081
36,36,2025-11-19 01:35:00,0.08687,0.0885,0.0865,0.08811,4569123
37,37,2025-11-19 01:40:00,0.0881,0.08819,0.08706,0.08741,3724519
38,38,2025-11-19 01:45:00,0.08741,0.08752,0.08642,0.08649,3172932
39,39,2025-11-19 01:50:00,0.0865,0.08687,0.0863,0.08682,1617407
40,40,2025-11-19 01:55:00,0.08683,0.08695,0.08637,0.0868,973180
41,41,2025-11-19 02:00:00,0.0868,0.0878,0.08672,0.0874,2701678
42,42,2025-11-19 02:05:00,0.08739,0.08739,0.08681,0.08692,1355612
43,43,2025-11-19 02:10:00,0.08692,0.08717,0.08677,0.08683,861359
44,44,2025-11-19 02:15:00,0.08683,0.087,0.08662,0.08682,795945
45,45,2025-11-19 02:20:00,0.08683,0.08699,0.08654,0.08661,680073
46,46,2025-11-19 02:25:00,0.08662,0.08685,0.08637,0.08652,1255995
47,47,2025-11-19 02:30:00,0.08653,0.08678,0.08637,0.08642,874823
48,48,2025-11-19 02:35:00,0.08643,0.08673,0.0863,0.0866,1361463
49,49,2025-11-19 02:40:00,0.0866,0.08683,0.08624,0.08664,1329095
50,50,2025-11-19 02:45:00,0.08665,0.08726,0.08662,0.08702,1104718
51,51,2025-11-19 02:50:00,0.08701,0.08839,0.087,0.08811,3377747
52,52,2025-11-19 02:55:00,0.0881,0.08897,0.08762,0.08863,4988418
53,53,2025-11-19 03:00:00,0.08864,0.08901,0.08802,0.08833,3583881
54,54,2025-11-19 03:05:00,0.08832,0.08838,0.08791,0.08798,1695922
55,55,2025-11-19 03:10:00,0.08798,0.08818,0.08768,0.08792,2083770
56,56,2025-11-19 03:15:00,0.08791,0.08865,0.08768,0.08801,2158439
57,57,2025-11-19 03:20:00,0.088,0.08829,0.08785,0.08803,1280269
58,58,2025-11-19 03:25:00,0.08803,0.08836,0.08801,0.08806,746728
59,59,2025-11-19 03:30:00,0.08806,0.08813,0.08781,0.08802,950466
60,60,2025-11-19 03:35:00,0.08802,0.08847,0.08802,0.0881,1260404
61,61,2025-11-19 03:40:00,0.08811,0.08836,0.08803,0.08829,905167
62,62,2025-11-19 03:45:00,0.08827,0.08853,0.08809,0.0883,1306773
63,63,2025-11-19 03:50:00,0.0883,0.08832,0.08796,0.0881,911326
64,64,2025-11-19 03:55:00,0.0881,0.08814,0.08778,0.08793,799710
65,65,2025-11-19 04:00:00,0.08796,0.08854,0.08785,0.08847,1459404
66,66,2025-11-19 04:05:00,0.08847,0.08862,0.08802,0.08813,975638
67,67,2025-11-19 04:10:00,0.08815,0.08815,0.08782,0.08785,518872
68,68,2025-11-19 04:15:00,0.08786,0.08792,0.08768,0.08786,550544
69,69,2025-11-19 04:20:00,0.08786,0.08795,0.0876,0.08781,714566
70,70,2025-11-19 04:25:00,0.0878,0.08812,0.08765,0.08772,1751201
71,71,2025-11-19 04:30:00,0.08773,0.08783,0.08738,0.08742,1069922
72,72,2025-11-19 04:35:00,0.08742,0.08756,0.08714,0.08754,965410
73,73,2025-11-19 04:40:00,0.08753,0.0876,0.08745,0.08747,390569
74,74,2025-11-19 04:45:00,0.08746,0.08748,0.08705,0.08709,897461
75,75,2025-11-19 04:50:00,0.08707,0.08749,0.08691,0.08721,1210747
76,76,2025-11-19 04:55:00,0.08721,0.08721,0.08701,0.08706,631570
77,77,2025-11-19 05:00:00,0.08705,0.08729,0.08676,0.08723,2327587
78,78,2025-11-19 05:05:00,0.08722,0.08782,0.08721,0.08737,1312827
79,79,2025-11-19 05:10:00,0.08737,0.0874,0.08715,0.08733,605018
80,80,2025-11-19 05:15:00,0.08732,0.08761,0.0872,0.08745,601071
81,81,2025-11-19 05:20:00,0.08743,0.08761,0.08706,0.08707,598844
82,82,2025-11-19 05:25:00,0.08708,0.08728,0.08696,0.08709,777642
83,83,2025-11-19 05:30:00,0.08708,0.08708,0.08661,0.08669,1703928
84,84,2025-11-19 05:35:00,0.08669,0.08692,0.08661,0.08676,1065180
85,85,2025-11-19 05:40:00,0.08677,0.08702,0.08677,0.08692,687966
86,86,2025-11-19 05:45:00,0.08691,0.08697,0.08673,0.08691,505814
87,87,2025-11-19 05:50:00,0.08691,0.08711,0.08687,0.08703,474663
88,88,2025-11-19 05:55:00,0.08703,0.08719,0.087,0.08711,254034
89,89,2025-11-19 06:00:00,0.08711,0.0872,0.08677,0.08691,1386324
90,90,2025-11-19 06:05:00,0.0869,0.08699,0.0868,0.08693,388971
91,91,2025-11-19 06:10:00,0.08692,0.08705,0.08679,0.08685,442331
92,92,2025-11-19 06:15:00,0.08685,0.08712,0.08681,0.08705,595561
93,93,2025-11-19 06:20:00,0.08706,0.0872,0.08691,0.08695,333640
94,94,2025-11-19 06:25:00,0.08695,0.08701,0.08647,0.08652,677544
95,95,2025-11-19 06:30:00,0.08651,0.08652,0.08611,0.08629,1439696
96,96,2025-11-19 06:35:00,0.08629,0.08632,0.08608,0.08613,521604
97,97,2025-11-19 06:40:00,0.08612,0.08624,0.08575,0.08602,1887381
98,98,2025-11-19 06:45:00,0.08602,0.08612,0.08569,0.08578,1040649
99,99,2025-11-19 06:50:00,0.08579,0.08594,0.08562,0.08575,974175
100,100,2025-11-19 06:55:00,0.08576,0.08587,0.08566,0.08566,268929
101,101,2025-11-19 07:00:00,0.08567,0.08587,0.08542,0.08584,1542161
102,102,2025-11-19 07:05:00,0.08585,0.08605,0.08583,0.08592,497968
103,103,2025-11-19 07:10:00,0.08592,0.08611,0.0858,0.08583,780645
104,104,2025-11-19 07:15:00,0.08583,0.08595,0.08569,0.08583,630368
105,105,2025-11-19 07:20:00,0.08582,0.08596,0.08568,0.08574,729375
106,106,2025-11-19 07:25:00,0.08574,0.086,0.0857,0.08586,483289
107,107,2025-11-19 07:30:00,0.08587,0.08587,0.0853,0.08538,1397369
108,108,2025-11-19 07:35:00,0.08538,0.08539,0.08513,0.08521,560570
109,109,2025-11-19 07:40:00,0.08521,0.08568,0.08521,0.08542,819037
110,110,2025-11-19 07:45:00,0.08542,0.08543,0.08485,0.08499,1634796
111,111,2025-11-19 07:50:00,0.08499,0.08564,0.08498,0.08564,713068
112,112,2025-11-19 07:55:00,0.08564,0.08572,0.08541,0.08547,392620
113,113,2025-11-19 08:00:00,0.08548,0.08656,0.08542,0.08604,2793102
114,114,2025-11-19 08:05:00,0.08604,0.08627,0.08595,0.08609,1473377
115,115,2025-11-19 08:10:00,0.08609,0.08619,0.08573,0.08587,1054945
116,116,2025-11-19 08:15:00,0.08586,0.0864,0.08584,0.08623,1317429
117,117,2025-11-19 08:20:00,0.08623,0.08636,0.08611,0.08625,686936
118,118,2025-11-19 08:25:00,0.08627,0.08698,0.08615,0.0867,1864846
119,119,2025-11-19 08:30:00,0.08669,0.08697,0.08655,0.08667,1153338
120,120,2025-11-19 08:35:00,0.08667,0.08674,0.08651,0.08662,715640
121,121,2025-11-19 08:40:00,0.08662,0.08675,0.08644,0.08663,686817
122,122,2025-11-19 08:45:00,0.08663,0.0867,0.08642,0.08643,939744
123,123,2025-11-19 08:50:00,0.08642,0.08647,0.08619,0.08621,1026466
124,124,2025-11-19 08:55:00,0.08622,0.08695,0.08615,0.0867,2221953
125,125,2025-11-19 09:00:00,0.0867,0.08762,0.08663,0.08762,5638137
126,126,2025-11-19 09:05:00,0.08763,0.08766,0.08643,0.08663,3299635
127,127,2025-11-19 09:10:00,0.08662,0.08683,0.08639,0.08669,1121533
128,128,2025-11-19 09:15:00,0.08669,0.08746,0.08619,0.08655,4823664
129,129,2025-11-19 09:20:00,0.08655,0.08791,0.08655,0.08679,6343408
130,130,2025-11-19 09:25:00,0.08678,0.08775,0.08671,0.08724,3594714
131,131,2025-11-19 09:30:00,0.08723,0.08752,0.08671,0.08682,2750695
132,132,2025-11-19 09:35:00,0.08683,0.08707,0.08641,0.08694,2005238
133,133,2025-11-19 09:40:00,0.08695,0.08712,0.08668,0.08682,1326628
134,134,2025-11-19 09:45:00,0.08681,0.08702,0.08659,0.08692,1074473
135,135,2025-11-19 09:50:00,0.08693,0.08758,0.08689,0.08737,1560962
136,136,2025-11-19 09:55:00,0.08736,0.08838,0.0873,0.0881,2702199
137,137,2025-11-19 10:00:00,0.08809,0.08877,0.0878,0.08796,4761266
138,138,2025-11-19 10:05:00,0.08797,0.08825,0.08786,0.0881,1915058
139,139,2025-11-19 10:10:00,0.08811,0.08825,0.08759,0.0876,1566024
140,140,2025-11-19 10:15:00,0.0876,0.08776,0.0874,0.08758,2478118
141,141,2025-11-19 10:20:00,0.08758,0.08832,0.08758,0.08803,1947822
142,142,2025-11-19 10:25:00,0.08804,0.08849,0.08802,0.08837,1286786
143,143,2025-11-19 10:30:00,0.08836,0.09,0.08832,0.08978,8242382
144,144,2025-11-19 10:35:00,0.08977,0.09068,0.08944,0.09014,7200436
145,145,2025-11-19 10:40:00,0.09013,0.09032,0.08967,0.09018,5373771
146,146,2025-11-19 10:45:00,0.09018,0.09035,0.08861,0.08889,7093345
147,147,2025-11-19 10:50:00,0.08889,0.08893,0.08777,0.08869,6087419
148,148,2025-11-19 10:55:00,0.08867,0.08902,0.08864,0.0889,1612982
149,149,2025-11-19 11:00:00,0.0889,0.08943,0.08861,0.08878,2801480
150,150,2025-11-19 11:05:00,0.08881,0.08919,0.08873,0.08879,1199283
151,151,2025-11-19 11:10:00,0.08879,0.08886,0.08808,0.08876,2320612
152,152,2025-11-19 11:15:00,0.08876,0.08909,0.08821,0.08838,2378391
153,153,2025-11-19 11:20:00,0.08837,0.08938,0.08807,0.0893,1491979
154,154,2025-11-19 11:25:00,0.0893,0.0893,0.0882,0.08872,2903381
155,155,2025-11-19 11:30:00,0.08872,0.08954,0.08855,0.08918,3026474
156,156,2025-11-19 11:35:00,0.08917,0.0893,0.08875,0.08891,1962555
157,157,2025-11-19 11:40:00,0.08891,0.08906,0.08807,0.08838,2057325
158,158,2025-11-19 11:45:00,0.08839,0.08858,0.08809,0.08855,1488139
159,159,2025-11-19 11:50:00,0.08854,0.08866,0.08803,0.08851,1032102
160,160,2025-11-19 11:55:00,0.08851,0.08866,0.08801,0.08814,1120832
161,161,2025-11-19 12:00:00,0.08814,0.08874,0.0879,0.08844,1878303
162,162,2025-11-19 12:05:00,0.08844,0.08879,0.08827,0.08865,1586668
163,163,2025-11-19 12:10:00,0.08865,0.08866,0.08835,0.08841,867625
164,164,2025-11-19 12:15:00,0.08841,0.08858,0.08799,0.08827,1321628
165,165,2025-11-19 12:20:00,0.08828,0.08875,0.08822,0.08861,1532544
166,166,2025-11-19 12:25:00,0.08861,0.08865,0.08777,0.08844,2205520
167,167,2025-11-19 12:30:00,0.08844,0.08854,0.08779,0.08791,1601166
168,168,2025-11-19 12:35:00,0.08792,0.08811,0.08733,0.08783,3255984
169,169,2025-11-19 12:40:00,0.08783,0.08857,0.08766,0.08835,1664801
170,170,2025-11-19 12:45:00,0.08834,0.08869,0.08765,0.0877,1536571
171,171,2025-11-19 12:50:00,0.08769,0.08795,0.0872,0.0873,2255627
172,172,2025-11-19 12:55:00,0.0873,0.0876,0.08711,0.08718,2824895
173,173,2025-11-19 13:00:00,0.08715,0.08728,0.08662,0.08694,3982933
174,174,2025-11-19 13:05:00,0.08695,0.08726,0.08669,0.08693,2474643
175,175,2025-11-19 13:10:00,0.08693,0.0874,0.08688,0.08736,1011364
176,176,2025-11-19 13:15:00,0.08735,0.088,0.08734,0.08788,1817391
177,177,2025-11-19 13:20:00,0.08788,0.08803,0.08756,0.08769,1192701
178,178,2025-11-19 13:25:00,0.08768,0.08866,0.0876,0.08837,2532492
179,179,2025-11-19 13:30:00,0.08837,0.08842,0.08759,0.08792,1872109
180,180,2025-11-19 13:35:00,0.0879,0.08794,0.08508,0.08572,16849982
181,181,2025-11-19 13:40:00,0.08573,0.086,0.08509,0.08596,4102333
182,182,2025-11-19 13:45:00,0.08595,0.08621,0.0858,0.08602,1749052
183,183,2025-11-19 13:50:00,0.08602,0.08621,0.085,0.08565,4046476
184,184,2025-11-19 13:55:00,0.08565,0.08581,0.08546,0.08548,1309979
185,185,2025-11-19 14:00:00,0.08547,0.08569,0.08535,0.08551,1535462
186,186,2025-11-19 14:05:00,0.0855,0.08556,0.08472,0.08498,4340448
187,187,2025-11-19 14:10:00,0.08498,0.08509,0.08469,0.08477,1582631
188,188,2025-11-19 14:15:00,0.08476,0.08507,0.08461,0.08505,2441634
189,189,2025-11-19 14:20:00,0.08503,0.08511,0.08441,0.0846,2468340
190,190,2025-11-19 14:25:00,0.08459,0.08462,0.08391,0.0841,3409815
191,191,2025-11-19 14:30:00,0.0841,0.08445,0.08339,0.08361,9456414
192,192,2025-11-19 14:35:00,0.0836,0.08369,0.08303,0.0836,5905198
193,193,2025-11-19 14:40:00,0.0836,0.08362,0.08092,0.0812,21610330
194,194,2025-11-19 14:45:00,0.0812,0.08188,0.08118,0.0818,5211094
195,195,2025-11-19 14:50:00,0.08181,0.08243,0.08173,0.08236,4009411
196,196,2025-11-19 14:55:00,0.08237,0.08237,0.08198,0.08213,2029156
197,197,2025-11-19 15:00:00,0.08212,0.08356,0.08197,0.0833,7517228
198,198,2025-11-19 15:05:00,0.0833,0.08349,0.08301,0.08332,2072013
199,199,2025-11-19 15:10:00,0.08332,0.08334,0.08219,0.08241,4706666
200,200,2025-11-19 15:15:00,0.08241,0.0833,0.08232,0.08309,3666583
201,201,2025-11-19 15:20:00,0.08309,0.08312,0.08261,0.08278,2380955
202,202,2025-11-19 15:25:00,0.08278,0.08322,0.08274,0.08319,3357450
203,203,2025-11-19 15:30:00,0.08319,0.08363,0.08308,0.08355,2247520
204,204,2025-11-19 15:35:00,0.08354,0.08363,0.0833,0.08341,1276656
205,205,2025-11-19 15:40:00,0.0834,0.08374,0.08334,0.08343,1307199
206,206,2025-11-19 15:45:00,0.08342,0.08355,0.08303,0.08316,1812371
207,207,2025-11-19 15:50:00,0.08315,0.08374,0.08315,0.0837,2190975
208,208,2025-11-19 15:55:00,0.08371,0.08409,0.08371,0.08391,1640846
209,209,2025-11-19 16:00:00,0.08391,0.08392,0.08359,0.08379,1886687
210,210,2025-11-19 16:05:00,0.08379,0.08408,0.08362,0.08392,1874749
211,211,2025-11-19 16:10:00,0.08392,0.08454,0.08372,0.08413,2250221
212,212,2025-11-19 16:15:00,0.08413,0.08415,0.08388,0.08403,1897528
213,213,2025-11-19 16:20:00,0.08402,0.0842,0.08378,0.08405,1366318
214,214,2025-11-19 16:25:00,0.08405,0.08405,0.08318,0.08332,1568063
215,215,2025-11-19 16:30:00,0.08331,0.08365,0.08308,0.08363,1935199
216,216,2025-11-19 16:35:00,0.08362,0.08422,0.0836,0.08399,2725256
217,217,2025-11-19 16:40:00,0.08399,0.08404,0.0838,0.0839,1203259
218,218,2025-11-19 16:45:00,0.0839,0.0843,0.08385,0.08425,1972592
219,219,2025-11-19 16:50:00,0.08425,0.08431,0.08395,0.08428,1661117
220,220,2025-11-19 16:55:00,0.08427,0.08427,0.08369,0.08371,769541
221,221,2025-11-19 17:00:00,0.08372,0.08464,0.08372,0.08449,2729142
222,222,2025-11-19 17:05:00,0.08449,0.08459,0.08396,0.084,1996775
223,223,2025-11-19 17:10:00,0.08401,0.08412,0.0838,0.08403,960852
224,224,2025-11-19 17:15:00,0.08402,0.08434,0.084,0.08419,1000390
225,225,2025-11-19 17:20:00,0.0842,0.08435,0.08399,0.08408,1113786
