combo,run_label,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,max_conc,same_bar_trades,active_leftover,blocked_by_cap,cap_removed,ruined,leverage,position_fraction,effective_notional_fraction,fee_per_side,split_n,rank_metric,rank_by_final_return
short_max_v9_L20_SPLIT100,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,264.7032429981853,267.82211281443614,28.87637824756581,261.60840823995136,26,68,0,0,True,False,20.0,0.01,0.2,0.0004,100,264.7032429981853,14
short_max_v9_L25_SPLIT125,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,264.7032429981853,267.82211281443614,28.87637824756581,261.60840823995136,26,68,0,0,True,False,25.0,0.008,0.2,0.0004,125,264.7032429981853,15
short_max_v9_L30_SPLIT150,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,264.7032429981853,267.82211281443614,28.87637824756581,261.60840823995136,26,68,0,0,True,False,30.0,0.006666666666666667,0.2,0.0004,150,264.7032429981853,16
short_max_v9_L25_SPLIT150,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,198.9429475542467,201.07130465710102,24.70170550335709,226.7015576255889,26,68,0,0,True,False,25.0,0.006666666666666667,0.16666666666666669,0.0004,150,198.9429475542467,17
short_max_v9_L12_SPLIT75,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,187.08503191172673,189.04682845109306,23.838722398509873,220.14175741493995,26,68,0,0,True,False,12.0,0.013333333333333334,0.16,0.0004,75,187.08503191172673,18
short_max_v9_L20_SPLIT125,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,187.08503191172673,189.04682845109306,23.838722398509873,220.14175741493995,26,68,0,0,True,False,20.0,0.008,0.16,0.0004,125,187.08503191172673,19
short_max_v9_L15_SPLIT100,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,170.05046529975104,171.78001735245988,22.526243030226496,210.558190136053,26,68,0,0,True,False,15.0,0.01,0.15,0.0004,100,170.05046529975104,20
short_max_v9_L30_SPLIT200,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,170.05046529975104,171.78001735245988,22.526243030226496,210.558190136053,26,68,0,0,True,False,30.0,0.005,0.15,0.0004,200,170.05046529975104,21
short_max_v9_L7_SPLIT50,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,153.88430866804325,155.40148265023453,21.191847259202262,201.27719054925885,26,68,0,0,True,False,7.0,0.02,0.14,0.0004,50,153.88430866804325,22
short_max_v9_L10_SPLIT75,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,143.57077868651095,144.95674110639092,20.289899406891806,195.2552647455038,26,68,0,0,True,False,10.0,0.013333333333333334,0.13333333333333333,0.0004,75,143.57077868651095,23
short_max_v9_L20_SPLIT150,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,143.57077868651095,144.95674110639092,20.289899406891806,195.2552647455038,26,68,0,0,True,False,20.0,0.006666666666666667,0.13333333333333333,0.0004,150,143.57077868651095,24
short_max_v9_L25_SPLIT200,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,131.18179885788587,132.41475110075604,19.14838310180147,187.91108417488493,26,68,0,0,True,False,25.0,0.005,0.125,0.0004,200,131.18179885788587,25
short_max_v9_L12_SPLIT100,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,124.0087632224649,125.15550572167822,18.45588247550863,183.60107019854817,26,68,0,0,True,False,12.0,0.01,0.12,0.0004,100,124.0087632224649,26
short_max_v9_L15_SPLIT125,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,124.0087632224649,125.15550572167822,18.45588247550863,183.60107019854817,26,68,0,0,True,False,15.0,0.008,0.12,0.0004,125,124.0087632224649,27
short_max_v9_L30_SPLIT250,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,124.0087632224649,125.15550572167822,18.45588247550863,183.60107019854817,26,68,0,0,True,False,30.0,0.004,0.12,0.0004,250,124.0087632224649,28
short_max_v9_L5_SPLIT50,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,97.1742408617419,98.01489643875372,15.627923874819134,167.06927916250334,26,68,0,0,True,False,5.0,0.02,0.1,0.0004,50,97.1742408617419,29
short_max_v9_L10_SPLIT100,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,97.1742408617419,98.01489643875372,15.627923874819134,167.06927916250334,26,68,0,0,True,False,10.0,0.01,0.1,0.0004,100,97.1742408617419,30
short_max_v9_L15_SPLIT150,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,97.1742408617419,98.01489643875372,15.627923874819134,167.06927916250334,26,68,0,0,True,False,15.0,0.006666666666666667,0.1,0.0004,150,97.1742408617419,31
short_max_v9_L20_SPLIT200,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,97.1742408617419,98.01489643875372,15.627923874819134,167.06927916250334,26,68,0,0,True,False,20.0,0.005,0.1,0.0004,200,97.1742408617419,32
short_max_v9_L25_SPLIT250,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,97.1742408617419,98.01489643875372,15.627923874819134,167.06927916250334,26,68,0,0,True,False,25.0,0.004,0.1,0.0004,250,97.1742408617419,33
short_max_v9_L30_SPLIT300,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,97.1742408617419,98.01489643875372,15.627923874819134,167.06927916250334,26,68,0,0,True,False,30.0,0.0033333333333333335,0.1,0.0004,300,97.1742408617419,34
short_max_v9_L12_SPLIT125,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,92.14865473572829,92.9350233441466,15.051030905843463,163.8963133524228,26,68,0,0,True,False,12.0,0.008,0.096,0.0004,125,92.14865473572829,35
short_max_v9_L7_SPLIT75,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,88.85893280949331,89.61031057798125,14.664312828877598,161.8052614790197,26,68,0,0,True,False,7.0,0.013333333333333334,0.09333333333333334,0.0004,75,88.85893280949331,36
short_max_v9_L25_SPLIT300,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,76.9438147773489,77.57218032208763,13.198860107131196,154.13467665219255,26,68,0,0,True,False,25.0,0.0033333333333333335,0.08333333333333334,0.0004,300,76.9438147773489,37
short_max_v9_L10_SPLIT125,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,73.11633453900338,73.70645996555957,12.704975595461121,151.6370966191958,26,68,0,0,True,False,10.0,0.008,0.08,0.0004,125,73.11633453900338,38
short_max_v9_L12_SPLIT150,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,73.11633453900338,73.70645996555957,12.704975595461121,151.6370966191958,26,68,0,0,True,False,12.0,0.006666666666666667,0.08,0.0004,150,73.11633453900338,39
short_max_v9_L20_SPLIT250,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,73.11633453900338,73.70645996555957,12.704975595461121,151.6370966191958,26,68,0,0,True,False,20.0,0.004,0.08,0.0004,250,73.11633453900338,40
short_max_v9_L15_SPLIT200,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,67.50652072551728,68.04175803974869,11.959036354567914,147.94558310492008,26,68,0,0,True,False,15.0,0.005,0.075,0.0004,200,67.50652072551728,41
short_max_v9_L30_SPLIT400,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,67.50652072551728,68.04175803974869,11.959036354567914,147.94558310492008,26,68,0,0,True,False,30.0,0.0025,0.075,0.0004,400,67.50652072551728,42
short_max_v9_L7_SPLIT100,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,62.05114618421439,62.53436147002518,11.206918360044199,144.31926827306032,26,68,0,0,True,False,7.0,0.01,0.07,0.0004,100,62.05114618421439,43
short_max_v9_L5_SPLIT75,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,58.4982529158758,58.948324732113086,10.70204923977846,141.93759675347937,26,68,0,0,True,False,5.0,0.013333333333333334,0.06666666666666667,0.0004,75,58.4982529158758,44
short_max_v9_L10_SPLIT150,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,58.4982529158758,58.948324732113086,10.70204923977846,141.93759675347937,26,68,0,0,True,False,10.0,0.006666666666666667,0.06666666666666667,0.0004,150,58.4982529158758,45
short_max_v9_L20_SPLIT300,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,58.4982529158758,58.948324732113086,10.70204923977846,141.93759675347937,26,68,0,0,True,False,20.0,0.0033333333333333335,0.06666666666666667,0.0004,300,58.4982529158758,46
short_max_v9_L25_SPLIT400,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,54.14981960392322,54.560136348713264,10.067047577379398,139.00049388682584,26,68,0,0,True,False,25.0,0.0025,0.0625,0.0004,400,54.14981960392322,47
short_max_v9_L3_SPLIT50,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,51.58941567127266,51.97674902556238,9.683947283179776,137.25940076723649,26,68,0,0,True,False,3.0,0.02,0.06,0.0004,50,51.58941567127266,48
short_max_v9_L12_SPLIT200,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,51.58941567127266,51.97674902556238,9.683947283179776,137.25940076723649,26,68,0,0,True,False,12.0,0.005,0.06,0.0004,200,51.58941567127266,49
short_max_v9_L15_SPLIT250,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,51.58941567127266,51.97674902556238,9.683947283179776,137.25940076723649,26,68,0,0,True,False,15.0,0.004,0.06,0.0004,250,51.58941567127266,50
short_max_v9_L30_SPLIT500,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,51.58941567127266,51.97674902556238,9.683947283179776,137.25940076723649,26,68,0,0,True,False,30.0,0.002,0.06,0.0004,500,51.58941567127266,51
short_max_v9_L7_SPLIT125,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,47.56740039181289,47.91927905120892,9.067693243290606,134.50641257915828,26,68,0,0,True,False,7.0,0.008,0.056,0.0004,125,47.56740039181289,52
short_max_v9_L5_SPLIT100,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,41.7032166089661,42.00485648743184,8.135660832554336,130.45182299785884,26,68,0,0,True,False,5.0,0.01,0.05,0.0004,100,41.7032166089661,53
short_max_v9_L10_SPLIT200,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,41.7032166089661,42.00485648743184,8.135660832554336,130.45182299785884,26,68,0,0,True,False,10.0,0.005,0.05,0.0004,200,41.7032166089661,54
short_max_v9_L15_SPLIT300,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,41.7032166089661,42.00485648743184,8.135660832554336,130.45182299785884,26,68,0,0,True,False,15.0,0.0033333333333333335,0.05,0.0004,300,41.7032166089661,55
short_max_v9_L20_SPLIT400,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,41.7032166089661,42.00485648743184,8.135660832554336,130.45182299785884,26,68,0,0,True,False,20.0,0.0025,0.05,0.0004,400,41.7032166089661,56
short_max_v9_L25_SPLIT500,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,41.7032166089661,42.00485648743184,8.135660832554336,130.45182299785884,26,68,0,0,True,False,25.0,0.002,0.05,0.0004,500,41.7032166089661,57
short_max_v9_L12_SPLIT250,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,39.79265764208903,40.07831111033775,7.822929922302492,129.12008299583115,26,68,0,0,True,False,12.0,0.004,0.048,0.0004,250,39.79265764208903,58
short_max_v9_L7_SPLIT150,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,38.531038517380445,38.80624015444647,7.613869408300474,128.237714298515,26,68,0,0,True,False,7.0,0.006666666666666667,0.04666666666666667,0.0004,150,38.531038517380445,59
short_max_v9_L30_SPLIT700,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,34.979086087552226,35.225314948227826,7.014017084720109,125.74058825489256,26,68,0,0,True,False,30.0,0.0014285714285714286,0.04285714285714286,0.0004,700,34.979086087552226,60
short_max_v9_L2_SPLIT50,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,32.36567752756443,32.59102294196013,6.561651204600167,123.89086248789731,26,68,0,0,True,False,2.0,0.02,0.04,0.0004,50,32.36567752756443,61
short_max_v9_L3_SPLIT75,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,32.36567752756443,32.59102294196013,6.561651204600167,123.89086248789731,26,68,0,0,True,False,3.0,0.013333333333333334,0.04,0.0004,75,32.36567752756443,62
short_max_v9_L5_SPLIT125,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,32.36567752756443,32.59102294196013,6.561651204600167,123.89086248789731,26,68,0,0,True,False,5.0,0.008,0.04,0.0004,125,32.36567752756443,63
short_max_v9_L10_SPLIT250,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,32.36567752756443,32.59102294196013,6.561651204600167,123.89086248789731,26,68,0,0,True,False,10.0,0.004,0.04,0.0004,250,32.36567752756443,64
short_max_v9_L12_SPLIT300,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,32.36567752756443,32.59102294196013,6.561651204600167,123.89086248789731,26,68,0,0,True,False,12.0,0.0033333333333333335,0.04,0.0004,300,32.36567752756443,65
short_max_v9_L20_SPLIT500,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,32.36567752756443,32.59102294196013,6.561651204600167,123.89086248789731,26,68,0,0,True,False,20.0,0.002,0.04,0.0004,500,32.36567752756443,66
short_max_v9_L15_SPLIT400,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,30.11396997453437,30.321622454457952,6.1640811568892815,122.28849188139031,26,68,0,0,True,False,15.0,0.0025,0.0375,0.0004,400,30.11396997453437,67
short_max_v9_L30_SPLIT800,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,30.11396997453437,30.321622454457952,6.1640811568892815,122.28849188139031,26,68,0,0,True,False,30.0,0.00125,0.0375,0.0004,800,30.11396997453437,68
short_max_v9_L25_SPLIT700,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,28.525391710350334,28.720731353069674,5.879098798611707,121.15311238252715,26,68,0,0,True,False,25.0,0.0014285714285714286,0.03571428571428571,0.0004,700,28.525391710350334,69
short_max_v9_L7_SPLIT200,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,27.894539462466295,28.085028748650398,5.764871022384668,120.70109204230639,26,68,0,0,True,False,7.0,0.005,0.035,0.0004,200,27.894539462466295,70
short_max_v9_L5_SPLIT150,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,26.432657997648512,26.61199403788168,5.497816535173868,119.65109889415368,26,68,0,0,True,False,5.0,0.006666666666666667,0.03333333333333333,0.0004,150,26.432657997648512,71
short_max_v9_L10_SPLIT300,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,26.432657997648512,26.61199403788168,5.497816535173868,119.65109889415368,26,68,0,0,True,False,10.0,0.0033333333333333335,0.03333333333333333,0.0004,300,26.432657997648512,72
short_max_v9_L25_SPLIT800,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,24.625060797500776,24.79077463994066,5.162966302042818,118.34786899722233,26,68,0,0,True,False,25.0,0.00125,0.03125,0.0004,800,24.625060797500776,73
short_max_v9_L3_SPLIT100,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,23.55095289936646,23.708661373233753,4.961504229582047,117.57085090684143,26,68,0,0,True,False,3.0,0.01,0.03,0.0004,100,23.55095289936646,74
short_max_v9_L12_SPLIT400,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,23.55095289936646,23.708661373233753,4.961504229582047,117.57085090684143,26,68,0,0,True,False,12.0,0.0025,0.03,0.0004,400,23.55095289936646,75
short_max_v9_L15_SPLIT500,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,23.55095289936646,23.708661373233753,4.961504229582047,117.57085090684143,26,68,0,0,True,False,15.0,0.002,0.03,0.0004,500,23.55095289936646,76
short_max_v9_L30_SPLIT1000,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,23.55095289936646,23.708661373233753,4.961504229582047,117.57085090684143,26,68,0,0,True,False,30.0,0.001,0.03,0.0004,1000,23.55095289936646,77
short_max_v9_L20_SPLIT700,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,22.332924139794773,22.481635804992163,4.7307536984464775,116.68733128922975,26,68,0,0,True,False,20.0,0.0014285714285714286,0.02857142857142857,0.0004,700,22.332924139794773,78
short_max_v9_L7_SPLIT250,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,21.84854183030329,21.993699808832258,4.6383014521318415,116.33526425908983,26,68,0,0,True,False,7.0,0.004,0.028,0.0004,250,21.84854183030329,79
short_max_v9_L2_SPLIT75,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,20.724569404723113,20.861534589486542,4.422241091396344,115.51674614317807,26,68,0,0,True,False,2.0,0.013333333333333334,0.02666666666666667,0.0004,75,20.724569404723113,80
short_max_v9_L5_SPLIT200,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,19.331842747964533,19.458760159135924,4.151498044462002,114.49943206719084,26,68,0,0,True,False,5.0,0.005,0.025,0.0004,200,19.331842747964533,81
short_max_v9_L10_SPLIT400,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,19.331842747964533,19.458760159135924,4.151498044462002,114.49943206719084,26,68,0,0,True,False,10.0,0.0025,0.025,0.0004,400,19.331842747964533,82
short_max_v9_L20_SPLIT800,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,19.331842747964533,19.458760159135924,4.151498044462002,114.49943206719084,26,68,0,0,True,False,20.0,0.00125,0.025,0.0004,800,19.331842747964533,83
short_max_v9_L25_SPLIT1000,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,19.331842747964533,19.458760159135924,4.151498044462002,114.49943206719084,26,68,0,0,True,False,25.0,0.001,0.025,0.0004,1000,19.331842747964533,84
short_max_v9_L3_SPLIT125,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,18.502691552219332,18.623682183009784,3.988695406738273,113.89214482047227,26,68,0,0,True,False,3.0,0.008,0.024,0.0004,125,18.502691552219332,85
short_max_v9_L12_SPLIT500,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,18.502691552219332,18.623682183009784,3.988695406738273,113.89214482047227,26,68,0,0,True,False,12.0,0.002,0.024,0.0004,500,18.502691552219332,86
short_max_v9_L7_SPLIT300,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,17.952611364235803,18.069692857823362,3.8800113804776255,113.48857533804484,26,68,0,0,True,False,7.0,0.0033333333333333335,0.023333333333333334,0.0004,300,17.952611364235803,87
short_max_v9_L15_SPLIT700,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,16.39273045921619,16.498826469527252,3.5688278153817232,112.34118394588947,26,68,0,0,True,False,15.0,0.0014285714285714286,0.02142857142857143,0.0004,700,16.39273045921619,88
short_max_v9_L1_SPLIT50,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,15.234194474467433,15.332227723310066,3.3347992752937183,111.48612942901302,26,68,0,0,True,False,1.0,0.02,0.02,0.0004,50,15.234194474467433,89
short_max_v9_L2_SPLIT100,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,15.234194474467433,15.332227723310066,3.3347992752937183,111.48612942901302,26,68,0,0,True,False,2.0,0.01,0.02,0.0004,100,15.234194474467433,90
short_max_v9_L3_SPLIT150,SHORT_MAX_V9_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,868,146,722,16.82027649769585,15.234194474467433,15.332227723310066,3.3347992752937183,111.48612942901302,26,68,0,0,True,False,3.0,0.006666666666666667,0.02,0.0004,150,15.234194474467433,91
